Gene	Score	0.95 MoE	P-Value	FDR
TMOD2	-0.501231903109189		0.029881273071934552	0.2586355785837651
RFC1	-0.5015359973224645		0.02973161728025541	0.2576740164288802
RGS3	-0.5015656359504623		0.02973161728025541	0.2576740164288802
RP4-694E4.2	-0.5015663171844773		0.02973161728025541	0.2576740164288802
DSCR3	-0.5016799308588898		0.02973161728025541	0.2576740164288802
PYCARD	-0.5017680418029707		0.029681732016362365	0.2576740164288802
TP53AP1	-0.5018002521000853		0.029681732016362365	0.2576740164288802
BSN	-0.5019800571635896		0.029681732016362365	0.2576740164288802
ADAMTSL4	-0.5020164061415354		0.029681732016362365	0.2576740164288802
CAMK2N2	-0.502155957924165		0.029681732016362365	0.2576740164288802
LOC554248	-0.5022509671457143		0.029681732016362365	0.2576740164288802
SLC35E2	-0.5023195757253976		0.029681732016362365	0.2576740164288802
MTA3	-0.5023738877684304		0.02963184675246932	0.2576740164288802
KRR1	-0.5024335481706552		0.02963184675246932	0.2576740164288802
ZWINT	-0.5025090194079902		0.02963184675246932	0.2576740164288802
DIXDC1	-0.5025611678640421		0.029581961488576274	0.2576740164288802
HIF1A	-0.5026502411018087		0.029532076224683228	0.257615317667537
STK24	-0.5028913357721255		0.029332535169111044	0.2559860687853722
LOC255458	-0.5029003394057505		0.029332535169111044	0.2559860687853722
RFX1	-0.5029074837720414		0.029332535169111044	0.2559860687853722
SLC22A9	-0.502939138408527		0.029332535169111044	0.2559860687853722
ARSE	-0.5030417143002426		0.029282649905218	0.2559860687853722
SLC25A28	-0.5030541232100286		0.029282649905218	0.2559860687853722
C2ORF24	-0.503065794985907		0.029282649905218	0.2559860687853722
FLJ31033	-0.5030973487434304		0.029282649905218	0.2559860687853722
TRIM42	-0.5031474526717967		0.029282649905218	0.2559860687853722
NOTCH2NL	-0.5032938043466639		0.029232764641324953	0.2559860687853722
UBE2D3	-0.5033443252895293		0.029232764641324953	0.2559860687853722
TRIM4	-0.5034273890658804		0.029182879377431907	0.2559055118110236
C1ORF115	-0.5034908534200827		0.02913299411353886	0.2555798687089716
FARP2	-0.5035604448606894		0.02913299411353886	0.2555798687089716
SLFN13	-0.5036793298256785		0.029083108849645815	0.2553657468243539
PRO1073	-0.5037226005810529		0.029083108849645815	0.2553657468243539
GOSR2	-0.5037590008692081		0.029083108849645815	0.2553657468243539
OSBPL10	-0.5038204549307723		0.02903322358575277	0.25526315789473686
AVPI1	-0.5038595244079767		0.028983338321859724	0.2549363756033348
STK11IP	-0.5039136218136401		0.028983338321859724	0.2549363756033348
SLC5A5	-0.5039804347584927		0.028983338321859724	0.2549363756033348
BCL6	-0.5040317282403439		0.028983338321859724	0.2549363756033348
SAG	-0.5040699386698098		0.028983338321859724	0.2549363756033348
HSHUR7SEQ	-0.5042004027978765		0.028983338321859724	0.2549363756033348
GPR137	-0.5043587367337501		0.028933453057966678	0.2549363756033348
LOC653581	-0.5045414783848664		0.028833682530180586	0.25440140845070425
SPON2	-0.5046203142836407		0.028833682530180586	0.25440140845070425
NT5C1B	-0.5046532627274635		0.028783797266287537	0.25418502202643173
SCUBE2	-0.5047169196562171		0.028783797266287537	0.25418502202643173
IL8RA	-0.5048769555480428		0.028783797266287537	0.25418502202643173
TMC2	-0.5049073076690614		0.028783797266287537	0.25418502202643173
LOC90408	-0.5049474601715604		0.028783797266287537	0.25418502202643173
AP1G1	-0.5049794537694153		0.028783797266287537	0.25418502202643173
NFE2L1	-0.5050850233462811		0.02873391200239449	0.25418502202643173
TCEAL3	-0.5052512424700304		0.028684026738501445	0.2540874944763588
C6ORF208	-0.5052919319375189		0.028684026738501445	0.2540874944763588
LYSMD3	-0.5053497437612118		0.028684026738501445	0.2540874944763588
FPGT	-0.5053790570510988		0.028684026738501445	0.2540874944763588
CD53	-0.5054835797341742		0.0286341414746084	0.2540874944763588
TIAM2	-0.5055260631349542		0.0286341414746084	0.2540874944763588
ABCD1	-0.5056101251796		0.0286341414746084	0.2540874944763588
CLDN12	-0.5058991149812866		0.028534370946822308	0.25354609929078015
LOC284939	-0.5059203106423515		0.028534370946822308	0.25354609929078015
MCOLN3	-0.5059275846343557		0.028534370946822308	0.25354609929078015
GAL3ST4	-0.5059996976739983		0.028534370946822308	0.25354609929078015
S100A16	-0.5060077174627693		0.028534370946822308	0.25354609929078015
SLC25A1	-0.5061295604012178		0.028484485682929262	0.25354609929078015
DKFZP781N1041	-0.5061374452121121		0.028484485682929262	0.25354609929078015
P2RY5	-0.5061453239071368		0.028484485682929262	0.25354609929078015
LOC653182	-0.5061664783331803		0.028484485682929262	0.25354609929078015
TACC1	-0.5061956217835556		0.028484485682929262	0.25354609929078015
SPPL2A	-0.506254303905875		0.028484485682929262	0.25354609929078015
CASP3	-0.5064309363562439		0.028484485682929262	0.25354609929078015
TUFT1	-0.5065214657180404		0.028484485682929262	0.25354609929078015
RAB18	-0.5065463486698865		0.028484485682929262	0.25354609929078015
KIAA1191	-0.506601898278022		0.028434600419036216	0.25354609929078015
KIAA1600	-0.5066048928683283		0.028434600419036216	0.25354609929078015
CSNK1D	-0.5067194667716071		0.02838471515514317	0.25354609929078015
KIAA0895	-0.506800668906426		0.028334829891250125	0.25354609929078015
LOC130502	-0.5068838515269802		0.028185174099570987	0.2524575513851653
DSCR9	-0.5072253041081533		0.027885862516212712	0.24988824318283415
AP1G2	-0.5073501537854314		0.027835977252319666	0.24955277280858676
C9ORF72	-0.5073593385456807		0.027835977252319666	0.24955277280858676
UNC5B	-0.5074106762457877		0.027786091988426617	0.24932855863921213
STXBP1	-0.5074923913051338		0.027786091988426617	0.24932855863921213
ABHD4	-0.5077366257278713		0.027586550932854434	0.24775985663082434
USP32	-0.5077520997437233		0.027586550932854434	0.24775985663082434
AP3S1	-0.5078844684939194		0.02738700987728225	0.2461883408071749
BIRC4	-0.5078902423888961		0.02738700987728225	0.2461883408071749
TSC22D1	-0.5079986298070406		0.027337124613389205	0.2459605026929982
CNN2	-0.5080095514542325		0.027337124613389205	0.2459605026929982
AVPR1B	-0.5083253423185717		0.027237354085603113	0.24528301886792456
WBP2	-0.5084571112294183		0.027187468821710067	0.2449438202247191
WBP5	-0.5085448598764947		0.02713758355781702	0.2446043165467626
LOC440993	-0.5086126309686813		0.02713758355781702	0.2446043165467626
LOC652968	-0.5086980656753343		0.02713758355781702	0.2446043165467626
MORC3	-0.508861303802342		0.026987927766137884	0.24358397118415132
PARP8	-0.5089771408813258		0.026987927766137884	0.24358397118415132
IGF1R	-0.5090939048717049		0.026888157238351792	0.24290220820189276
GYS1	-0.5092551594982638		0.026788386710565697	0.24211000901713256
SLC1A4	-0.5093825890922458		0.026788386710565697	0.24211000901713256
TUBAL3	-0.509404544851796		0.026788386710565697	0.24211000901713256
C3	-0.509435432900584		0.02673850144667265	0.2419864559819413
TLL2	-0.5094445931596098		0.02673850144667265	0.2419864559819413
C3ORF18	-0.5095080750996774		0.026688616182779606	0.24175327609579755
C1ORF108	-0.5096869140057656		0.02663873091888656	0.24141048824593128
CCDC130	-0.5097655096228982		0.02663873091888656	0.24141048824593128
C9ORF88	-0.5099057971599035		0.026588845654993514	0.2411764705882353
WHSC1	-0.5099129083140782		0.026588845654993514	0.2411764705882353
INPP5F	-0.5100444428742114		0.02653896039110047	0.24094202898550723
MAD1L1	-0.5101720442430755		0.02653896039110047	0.24094202898550723
COL23A1	-0.5102462511751582		0.02653896039110047	0.24094202898550723
DCUN1D3	-0.5103833964876205		0.026439189863314377	0.24036281179138322
TRIM8	-0.5105206545746575		0.026339419335528285	0.2395644283121597
TENC1	-0.5106394860237866		0.026339419335528285	0.2395644283121597
GLUD1	-0.510711543749232		0.026339419335528285	0.2395644283121597
ADRA1B	-0.5107780645004051		0.02628953407163524	0.23943661971830987
STXBP3	-0.510823352437816		0.02628953407163524	0.23943661971830987
NTAN1	-0.5108275425256962		0.02628953407163524	0.23943661971830987
PKN2	-0.5108450575010764		0.02628953407163524	0.23943661971830987
EHBP1	-0.5108672795082346		0.02628953407163524	0.23943661971830987
UTS2R	-0.5109077249221866		0.02628953407163524	0.23943661971830987
LOC222159	-0.510998694913414		0.026189763543849148	0.23917995444191345
DNMT3B	-0.5111755405450283		0.026189763543849148	0.23917995444191345
HR	-0.5115334928509958		0.026139878279956102	0.2389420884632923
AGBL2	-0.511715511572332		0.026139878279956102	0.2389420884632923
FLJ35773	-0.51175482870211		0.026139878279956102	0.2389420884632923
MGC39821	-0.5120347322391197		0.025990222488276964	0.23789954337899544
HIST1H3D	-0.5120490740010646		0.025990222488276964	0.23789954337899544
HCFC2	-0.5121276547715606		0.02594033722438392	0.23765996343692872
VMD2L1	-0.5124173092930915		0.025890451960490873	0.23731138545953362
POLR2J2	-0.5124213266109447		0.025890451960490873	0.23731138545953362
LOC221442	-0.5124231144571992		0.025890451960490873	0.23731138545953362
ANKRD27	-0.5124416009318739		0.025890451960490873	0.23731138545953362
BMF	-0.5125204701004115		0.025890451960490873	0.23731138545953362
TM9SF2	-0.5125224535380859		0.025890451960490873	0.23731138545953362
C8ORF46	-0.5125723504388777		0.025890451960490873	0.23731138545953362
DNM2	-0.5127567665213163		0.025840566696597823	0.23731138545953362
SOS1	-0.5128207298954383		0.025790681432704778	0.23726480036714087
LNPEP	-0.5128340402040706		0.025790681432704778	0.23726480036714087
DNAJC5	-0.5128498938227317		0.025790681432704778	0.23726480036714087
ANKRD9	-0.5128952993577858		0.025790681432704778	0.23726480036714087
ZNF179	-0.5130144630633383		0.025790681432704778	0.23726480036714087
FAM18B2	-0.5130670812425039		0.025740796168811732	0.23726480036714087
FOXP1	-0.5130761964068257		0.025740796168811732	0.23726480036714087
LOC440334	-0.5131588485855694		0.025690910904918686	0.2371086556169429
DSC2	-0.5132803303014633		0.025690910904918686	0.2371086556169429
NOL12	-0.5133743834861995		0.02564102564102564	0.2368663594470046
CAP1	-0.5134867223107796		0.02564102564102564	0.2368663594470046
SFTPB	-0.5135862251286484		0.025591140377132594	0.23662361623616235
ZC3H7B	-0.5138445193061238		0.025591140377132594	0.23662361623616235
LOC651633	-0.5139579834267316		0.02554125511323955	0.2363804247460757
HLA-DRA	-0.5141121288243159		0.025491369849346503	0.23602771362586603
RHOH	-0.5141166713907384		0.025491369849346503	0.23602771362586603
RXRA	-0.5141886399188924		0.025441484585453457	0.23578363384188625
LOC401115	-0.5142010501740005		0.025441484585453457	0.23578363384188625
FOSL2	-0.5142821519832406		0.02539159932156041	0.23553910226746874
LACTB	-0.5146297831433541		0.025341714057667365	0.23518518518518516
FDPS	-0.5146647685849594		0.025341714057667365	0.23518518518518516
HOXC6	-0.5147254275729436		0.025341714057667365	0.23518518518518516
CRELD2	-0.5148707578238472		0.025341714057667365	0.23518518518518516
C20ORF119	-0.5150540466765468		0.025341714057667365	0.23518518518518516
NXT2	-0.5150790993045018		0.025341714057667365	0.23518518518518516
PITPNM2	-0.5150985454940227		0.025341714057667365	0.23518518518518516
HFE	-0.515196577027507		0.025341714057667365	0.23518518518518516
ELL	-0.5153292597557334		0.025341714057667365	0.23518518518518516
TMEM76	-0.5154983023374634		0.025341714057667365	0.23518518518518516
C6ORF151	-0.5158498484681424		0.025142173002095182	0.23441860465116282
HERC1	-0.5159248365343029		0.025142173002095182	0.23441860465116282
SPTLC2L	-0.5159644564236815		0.025092287738202136	0.234171322160149
RIOK3	-0.5160905061401859		0.02504240247430909	0.2338146250582208
ZC3H12C	-0.5162289033814933		0.024992517210416045	0.23345759552656106
SCARA3	-0.5164854457475967		0.024743090890950812	0.23123543123543125
ZNF69	-0.5166560528469168		0.024593435099271675	0.22994402985074627
LRAT	-0.5168257504740594		0.02454354983537863	0.22958469435370976
AHCYL1	-0.5168348127882502		0.02454354983537863	0.22958469435370976
SEC31A	-0.5168725416133753		0.02454354983537863	0.22958469435370976
FRS3	-0.5168736675133663		0.02454354983537863	0.22958469435370976
LOC553103	-0.5168821447430668		0.02454354983537863	0.22958469435370976
TRERF1	-0.5169885440085845		0.02454354983537863	0.22958469435370976
LOC401320	-0.517051754127375		0.02454354983537863	0.22958469435370976
C11ORF35	-0.5171657322578721		0.02454354983537863	0.22958469435370976
SOX6	-0.5172979946451347		0.024443779307592537	0.22950819672131148
FRMD6	-0.5173128213584831		0.024443779307592537	0.22950819672131148
MEF2B	-0.5173389593118928		0.024443779307592537	0.22950819672131148
DCP2	-0.5175141302652951		0.024443779307592537	0.22950819672131148
TSPAN14	-0.5176730586426668		0.02439389404369949	0.2294697325199437
SUPT7L	-0.5179205122230289		0.0242941235159134	0.22863849765258218
PCTP	-0.5179743104814661		0.0242941235159134	0.22863849765258218
CCS	-0.5181912416041258		0.024094582460341216	0.22697368421052633
SIGLEC9	-0.5185084313307007		0.02404469719644817	0.22661024917724495
SCYL2	-0.518517523733036		0.02404469719644817	0.22661024917724495
TRIM52	-0.5185561928185752		0.02404469719644817	0.22661024917724495
TBC1D23	-0.5187756360601986		0.02404469719644817	0.22661024917724495
SIN3A	-0.5189390414175371		0.02404469719644817	0.22661024917724495
LOC150271	-0.5189669538135593		0.023994811932555125	0.22661024917724495
SYT11	-0.518998179025885		0.023994811932555125	0.22661024917724495
FLJ40125	-0.5190308173068251		0.023994811932555125	0.22661024917724495
RRAS2	-0.519159298870569		0.023795270876982938	0.22510618216139688
TLN1	-0.5192390014638049		0.023745385613089892	0.2247403210576015
ST5	-0.5196940772658177		0.023695500349196846	0.22437411431270665
CCNDBP1	-0.5197095274549948		0.023695500349196846	0.22437411431270665
ATP10D	-0.5198823368707166		0.023595729821410755	0.22364066193853427
C19ORF33	-0.5199457681376941		0.023595729821410755	0.22364066193853427
FLJ32363	-0.519966622910367		0.02354584455751771	0.22337908187411262
TNS3	-0.5201142224325518		0.02354584455751771	0.22337908187411262
ITGB3	-0.520225799588995		0.02354584455751771	0.22337908187411262
MRLC2	-0.5202279269725151		0.02354584455751771	0.22337908187411262
AASS	-0.5204421605270914		0.023446074029731617	0.22285443338074917
HOXA7	-0.5204764609246695		0.023446074029731617	0.22285443338074917
KDR	-0.5206368548063335		0.02339618876583857	0.22259136212624583
C18ORF4	-0.5206666912560772		0.02339618876583857	0.22259136212624583
NDST2	-0.5208073757835154		0.02329641823805248	0.22185273159144894
INADL	-0.5209001027673514		0.02329641823805248	0.22185273159144894
GPR37	-0.5209343840365063		0.02329641823805248	0.22185273159144894
TBC1D10B	-0.5209730682736635		0.02329641823805248	0.22185273159144894
NCOR1	-0.5210123178215859		0.02329641823805248	0.22185273159144894
FLJ11286	-0.5210523840110558		0.023246532974159434	0.22185273159144894
FLJ20245	-0.5211509089005699		0.023196647710266388	0.22153406383992377
FAM33A	-0.5211931413246734		0.023196647710266388	0.22153406383992377
C5ORF5	-0.5212849387596908		0.023096877182480297	0.22079160705770148
PCSK7	-0.5213023399268507		0.023096877182480297	0.22079160705770148
IMPA2	-0.5215866257112514		0.022947221390801156	0.2195704057279236
PCDHGA9	-0.521615233735826		0.022847450863015064	0.218720152817574
KIAA0232	-0.5216895036611114		0.022847450863015064	0.218720152817574
KIAA1833	-0.5218572178373694		0.022847450863015064	0.218720152817574
IKZF1	-0.5219044214576577		0.022847450863015064	0.218720152817574
KRTAP5-8	-0.521944041203328		0.022847450863015064	0.218720152817574
ITGAV	-0.5221145205536755		0.022797565599122018	0.218720152817574
PLXNB3	-0.5221853951089405		0.022797565599122018	0.218720152817574
MYEF2	-0.5222831010720126		0.022797565599122018	0.218720152817574
JAG1	-0.5223042705189744		0.022797565599122018	0.218720152817574
PRKG1	-0.5223321466642301		0.022797565599122018	0.218720152817574
TJAP1	-0.5224894353696484		0.022747680335228972	0.218720152817574
SNX27	-0.5227067032482241		0.02264790980744288	0.21795487277964473
GPBAR1	-0.5227944073881549		0.02264790980744288	0.21795487277964473
C12ORF38	-0.5228420669977196		0.02264790980744288	0.21795487277964473
EVPL	-0.522862597857083		0.02264790980744288	0.21795487277964473
FLJ25084	-0.5229065530643988		0.022598024543549835	0.2178932178932179
HMCN1	-0.522966360653038		0.022598024543549835	0.2178932178932179
ADAM10	-0.5230404783046344		0.022598024543549835	0.2178932178932179
DYNC1LI2	-0.5231708914531987		0.02254813927965679	0.21772639691714835
LOC641799	-0.523226621874708		0.02254813927965679	0.21772639691714835
EEA1	-0.5234302982244634		0.02254813927965679	0.21772639691714835
S100A7	-0.5234416375105241		0.022498254015763743	0.21755909310178487
NBPF14	-0.5236483566221065		0.022448368751870697	0.2171814671814672
MAPKAPK2	-0.5237780783942897		0.02239848348797765	0.21680347658136168
IL1R1	-0.5240397574843378		0.02229871296019156	0.21594202898550727
SNX9	-0.5241070131702653		0.02229871296019156	0.21594202898550727
TULP3	-0.5242587605744136		0.02229871296019156	0.21594202898550727
EHD2	-0.5243676856951563		0.022248827696298514	0.2157716497339139
SNX10	-0.5244609075848183		0.022248827696298514	0.2157716497339139
CUZD1	-0.5245645031617783		0.022248827696298514	0.2157716497339139
GCLC	-0.5246246815158397		0.02219894243240547	0.21560077519379847
MINK1	-0.5246433541571215		0.022149057168512423	0.21522055259331074
C14ORF44	-0.5247014342976678		0.022149057168512423	0.21522055259331074
